timestamp,ctrltarget.x,ctrltarget.y,ctrltarget.z,ctrltarget.vx,ctrltarget.vx,ctrltarget.vx
118668,0.04246261715888977,5.345415775082074e-05,0.49964582920074463,-0.15616336464881897,-0.15616336464881897,-0.15616336464881897
118768,0.028817294165492058,3.6275945603847504e-05,0.49975675344467163,-0.12048903852701187,-0.12048903852701187,-0.12048903852701187
118868,0.018492840230464935,2.3282624169951305e-05,0.4998420774936676,-0.08904795348644257,-0.08904795348644257,-0.08904795348644257
118968,0.011051163077354431,1.3911807400290854e-05,0.49990466237068176,-0.062312640249729156,-0.062312640249729156,-0.062312640249729156
119068,0.006003254093229771,7.559396635770099e-06,0.4999476969242096,-0.04056522622704506,-0.04056522622704506,-0.04056522622704506
119168,0.0028586676344275475,3.604754510888597e-06,0.4999748766422272,-0.023886796087026596,-0.023886796087026596,-0.023886796087026596
119268,0.0011182153830304742,1.4158156318444526e-06,0.49999019503593445,-0.012108517810702324,-0.012108517810702324,-0.012108517810702324
119368,0.00031742267310619354,4.012825058907765e-07,0.4999973177909851,-0.004784346558153629,-0.004784346558153629,-0.004784346558153629
119468,5.357220652513206e-05,7.234429943991927e-08,0.4999997019767761,-0.0011423322139307857,-0.0011423322139307857,-0.0011423322139307857
119568,3.80422716261819e-06,1.4869645958981437e-08,0.5000001192092896,-5.001904355594888e-05,-5.001904355594888e-05,-5.001904355594888e-05
119668,3.80422716261819e-06,1.4869645958981437e-08,0.4989568889141083,6.107378070851035e-16,6.107378070851035e-16,6.107378070851035e-16
119768,3.80422716261819e-06,1.4869645958981437e-08,0.48552146553993225,2.2777520632968028e-14,2.2777520632968028e-14,2.2777520632968028e-14
119868,3.80422716261819e-06,1.4869645958981437e-08,0.44273144006729126,1.8186199887606364e-13,1.8186199887606364e-13,1.8186199887606364e-13
119968,3.80422716261819e-06,1.4869645958981437e-08,0.3648585081100464,7.855996669164922e-13,7.855996669164922e-13,7.855996669164922e-13
120068,3.8042273899918655e-06,1.4869645958981437e-08,0.2623772621154785,2.4332417591227395e-12,2.4332417591227395e-12,2.4332417591227395e-12
120168,3.8042278447392164e-06,1.4869645958981437e-08,0.15710456669330597,6.114630069636862e-12,6.114630069636862e-12,6.114630069636862e-12
120268,3.804228754233918e-06,1.4869645070803017e-08,0.07213189452886581,1.3309299842778621e-11,1.3309299842778621e-11,1.3309299842778621e-11
120368,3.8042305732233217e-06,1.4869645070803017e-08,0.021224582567811012,2.60855746725408e-11,2.60855746725408e-11,2.60855746725408e-11
120468,3.804234211202129e-06,1.4869644182624597e-08,0.00235196971334517,4.7199667785324806e-11,4.7199667785324806e-11,4.7199667785324806e-11
120568,3.8042403502913658e-06,1.4869642406267758e-08,2.9027614800725132e-06,8.019789693447521e-11,8.019789693447521e-11,8.019789693447521e-11
120668,0.0,0.0,0.0,0.0,0.0,0.0
120768,0.0,0.0,0.0,0.0,0.0,0.0
120868,0.0,0.0,0.0,0.0,0.0,0.0
120968,0.0,0.0,0.0,0.0,0.0,0.0
121068,0.0,0.0,0.0,0.0,0.0,0.0
121168,0.0,0.0,0.0,0.0,0.0,0.0
121268,0.0,0.0,0.0,0.0,0.0,0.0
121368,0.0,0.0,0.0,0.0,0.0,0.0
121468,0.0,0.0,0.0,0.0,0.0,0.0
121568,0.0,0.0,0.0,0.0,0.0,0.0
