timestamp,pid_attitude.yaw_outP,pid_attitude.yaw_outI,pid_attitude.yaw_outD
187139,-2.9508471488952637,-5.719379425048828,0.0
187239,-3.27707576751709,-5.771594047546387,0.0
187339,-3.3794517517089844,-5.827500820159912,0.0
187439,-3.039883613586426,-5.8810014724731445,0.0
187539,-2.756438732147217,-5.9299702644348145,0.0
187639,-2.2369892597198486,-5.972352027893066,0.0
187739,-1.443851113319397,-6.002016544342041,0.0
187838,-1.02874755859375,-6.020707130432129,0.0
187939,-0.5761688947677612,-6.034715175628662,0.0
188038,0.08321478217840195,-6.037698745727539,0.0
188139,0.14427274465560913,-6.035882949829102,0.0
188238,0.6113244295120239,-6.028748035430908,0.0
188338,0.9745811223983765,-6.015472888946533,0.0
188438,0.004252057522535324,-6.006409168243408,0.0
188538,-0.3839801251888275,-6.012022495269775,0.0
188639,0.244660884141922,-6.016756057739258,0.0
188738,-0.6141408085823059,-6.0265960693359375,0.0
188838,3.0480403900146484,-6.006264686584473,0.0
188938,3.027583122253418,-5.941469669342041,0.0
189038,3.062326431274414,-5.892858028411865,0.0
189138,2.2950191497802734,-5.849144458770752,0.0
189238,0.9143568277359009,-5.821056842803955,0.0
189338,-1.113020658493042,-5.824512004852295,0.0
189438,-2.9844577312469482,-5.862102508544922,0.0
189538,-2.368229389190674,-5.90867280960083,0.0
189638,-2.73032808303833,-5.9488525390625,0.0
189738,-3.1125950813293457,-5.995124816894531,0.0
189838,-3.307732343673706,-6.044826030731201,-1.480539083480835
189938,-4.249699115753174,-0.001416566432453692,-123.94954681396484
190038,-12.588223457336426,-0.004196074791252613,-367.156494140625
190138,-39.5674934387207,-0.01318916492164135,-1154.0517578125
190238,-65.3436050415039,-0.021781204268336296,-1905.8551025390625
190338,-66.39778137207031,-0.022132596001029015,-1936.6019287109375
190438,-66.97245788574219,-0.022324154153466225,-1953.36328125
190538,-66.9288558959961,-0.022309619933366776,-1952.0914306640625
190638,-67.18113708496094,-0.022393712773919106,-1959.44970703125
190738,-66.17339324951172,-0.022057799622416496,-1930.0572509765625
190838,-65.75408172607422,-0.021918028593063354,-1917.827392578125
190938,-65.79267120361328,-0.021930892020463943,-1918.952880859375
191038,-65.510009765625,-0.021836670115590096,-1910.7083740234375
191138,-65.52946472167969,-0.021843155845999718,-1911.2760009765625
191238,-66.07376098632812,-0.02202458679676056,-1927.151123046875
191338,-66.57263946533203,-0.0221908800303936,-1941.701904296875
191438,-67.20889282226562,-0.022402966395020485,-1960.2593994140625
191538,-67.24189758300781,-0.022413969039916992,-1961.2220458984375
191638,-66.27517700195312,-0.022091727703809738,-1933.02587890625
191738,-65.80429077148438,-0.021934764459729195,-1919.2916259765625
191838,-65.41818237304688,-0.021806061267852783,-1908.0302734375
191938,-65.40007019042969,-0.021800024434924126,-1907.5020751953125
192038,-65.29206848144531,-0.02176402322947979,-1904.351806640625
192138,-65.33745574951172,-0.021779153496026993,-1905.6756591796875
192238,-65.07610321044922,-0.02169203571975231,-1898.0528564453125
192338,-64.99757385253906,-0.02166585996747017,-1895.762451171875
192438,-65.16854858398438,-0.02172285132110119,-1900.749267578125
192538,-65.06159210205078,-0.02168719843029976,-1897.6295166015625
192638,-65.613037109375,-0.021871015429496765,-1913.7135009765625
192738,-66.14244079589844,-0.022047482430934906,-1929.154541015625
192838,-66.76844787597656,-0.02225615084171295,-1947.4129638671875
192938,-67.02781677246094,-0.022342607378959656,-1954.9779052734375
193039,-67.53520965576172,-0.022511737421154976,-1969.7767333984375
193138,-66.84627532958984,-0.02228209190070629,-1949.682861328125
193239,-65.73323822021484,-0.021911080926656723,-1917.2193603515625
193338,-65.44992065429688,-0.021816639229655266,-1908.955810546875
193438,-65.7473373413086,-0.021915780380368233,-1917.6304931640625
193538,-65.86831665039062,-0.021956106647849083,-1921.1591796875
193638,-65.9678955078125,-0.02198929898440838,-1924.0634765625
193738,-65.89793395996094,-0.021965978667140007,-1922.02294921875
193838,-65.78118133544922,-0.021927062422037125,-1918.6177978515625
193938,-65.8058853149414,-0.021935295313596725,-1919.3382568359375
194038,-65.55450439453125,-0.02185150235891342,-1912.0062255859375
194138,-65.6699447631836,-0.021889982745051384,-1915.373291015625
194238,-65.64202117919922,-0.021880675107240677,-1914.5589599609375
194338,-65.62523651123047,-0.021875079721212387,-1914.0693359375
194438,-65.74828338623047,-0.021916095167398453,-1917.658203125
194538,-65.82951354980469,-0.021943172439932823,-1920.02734375
194638,-65.85812377929688,-0.021952711045742035,-1920.862060546875
194738,-65.9686050415039,-0.02198953554034233,-1924.0841064453125
194838,-65.85858154296875,-0.021952860057353973,-1920.8751220703125
194938,0.32581329345703125,0.001182359759695828,0.0
195038,-1.3691768646240234,0.002725458238273859,0.0
195138,-15.113101959228516,-0.1358456164598465,0.0
195238,-25.88792610168457,-0.4702253043651581,0.0
195338,-31.14902114868164,-0.9489823579788208,0.0
195438,-31.669538497924805,-1.4911305904388428,0.0
195538,-28.347810745239258,-1.9906443357467651,0.0
195638,-26.497472763061523,-2.437532901763916,5.077802658081055
195738,-27.495697021484375,-2.88655948638916,-1.9117591381072998
195838,-27.60342788696289,-3.348468780517578,5.249118328094482
195938,-25.8171443939209,-3.7960431575775146,6.534528732299805
196038,-23.20354461669922,-4.2082390785217285,8.385371208190918
196138,-20.144426345825195,-4.571323394775391,8.93494987487793
196238,-17.08625602722168,-4.882815361022949,9.510438919067383
196338,-14.265146255493164,-5.144439697265625,8.247350692749023
196438,-11.670333862304688,-5.361693382263184,7.977631092071533
196538,-9.686286926269531,-5.539906978607178,6.13667631149292
196638,-8.260675430297852,-5.690052509307861,3.827711820602417
196738,-7.096020698547363,-5.81806755065918,2.947059154510498
196838,-6.512396335601807,-5.931588172912598,1.3488917350769043
196938,-6.3507914543151855,-6.037924289703369,-2.191638708114624
197040,-6.40424919128418,-6.144961357116699,0.0
197140,-7.35975456237793,-6.261965751647949,0.0
197238,-6.895636081695557,-6.379547119140625,2.137669801712036
197340,-6.55548620223999,-6.493942737579346,0.0
197440,-6.4925127029418945,-6.60280704498291,0.0
197540,-6.307114601135254,-6.709222793579102,0.0
197640,-6.0170817375183105,-6.811915397644043,0.0
197740,-5.755753517150879,-6.9084858894348145,0.0
197840,-5.651832103729248,-7.00363826751709,0.0
197938,-5.676664352416992,-7.096545219421387,0.41728466749191284
198038,-6.408335208892822,-7.193272113800049,-5.895933151245117
198138,-8.778736114501953,-7.3166303634643555,-7.768847942352295
198238,-10.513976097106934,-7.480074882507324,-0.00012516973947640508
198338,-9.78998851776123,-7.651153087615967,-2.0861623852397315e-05
198438,-5.952384948730469,-7.77799654006958,-0.8998765349388123
198538,-4.877640724182129,-7.86840295791626,0.3429233729839325
198638,-3.745969772338867,-7.933097839355469,-0.784824788570404
198738,-2.2922353744506836,-7.985875606536865,-1.2652157545089722
198838,-1.5661296844482422,-8.015913963317871,-2.6094789505004883
198938,-0.8865894079208374,-8.036201477050781,-1.7886991500854492
199038,-0.25745534896850586,-8.043761253356934,-2.142448663711548
199138,-0.04591628909111023,-8.046090126037598,-1.8443021774291992
199238,0.0347728356719017,-8.04509162902832,-2.1377909183502197
199338,-0.07101194560527802,-8.04277515411377,-5.131684303283691
199438,-1.2703417539596558,-8.052849769592285,-4.003053665161133
199538,-1.3705263137817383,-8.076186180114746,0.5116704702377319
199638,-0.943602442741394,-8.095267295837402,0.007460637949407101
199738,-0.27861231565475464,-8.105133056640625,3.4376683235168457
199838,0.06906834244728088,-8.107829093933105,1.6558440923690796
199938,0.3055291175842285,-8.103535652160645,-0.7560520172119141
200038,-0.3717937469482422,-8.10123062133789,0.3545439541339874
200138,0.42420005798339844,-8.104687690734863,5.153000354766846
200238,1.1114145517349243,-8.09061050415039,2.07454776763916
200338,1.5057928562164307,-8.070469856262207,0.0
200438,-0.25492778420448303,-8.060327529907227,-1.3676776885986328
200538,-0.697755753993988,-8.069550514221191,1.7758275270462036
200638,-0.7445739507675171,-8.081314086914062,0.2186676412820816
200740,-0.08540213108062744,-8.089815139770508,0.00014342366193886846
200840,0.4849454164505005,-8.08743667602539,0.00010821966861840338
200938,0.2016972452402115,-8.083078384399414,-0.6912153959274292
201038,0.5577179193496704,-8.077625274658203,0.030369307845830917
201138,0.8501039743423462,-8.066316604614258,0.4877786934375763
201238,0.7050602436065674,-8.051782608032227,-3.285956382751465
201338,0.19149920344352722,-8.04386043548584,0.0
201438,-0.6345857381820679,-8.049651145935059,0.18895678222179413
201538,-0.810856819152832,-8.062384605407715,0.0
201638,-1.236400842666626,-8.079011917114258,0.0
201738,-1.6423784494400024,-8.102070808410645,0.0
201840,-1.9606139659881592,-8.13335132598877,0.0
201940,-2.1658709049224854,-8.169988632202148,0.0
202040,-1.1189591884613037,-8.199164390563965,0.0
202138,-0.8004450798034668,-8.210447311401367,0.0
202238,-0.4282073974609375,-8.223647117614746,0.0
202339,1.020226240158081,-8.218056678771973,0.0
202438,1.182289958000183,-8.200028419494629,0.0
202538,-0.45847976207733154,-8.198312759399414,1.4679138660430908
202638,-1.3487377166748047,-0.0004495792672969401,-39.33818054199219
202738,-7.27205228805542,-0.0024240175262093544,-212.1015167236328
202838,-63.027099609375,-0.021009033545851707,-1838.2901611328125
202938,-114.66181945800781,-0.0382206104695797,-3344.302978515625
203038,-133.83621215820312,-0.04461206868290901,-3903.5556640625
203138,-134.91839599609375,-0.044972799718379974,-3935.11962890625
203238,-136.309814453125,-0.04543660953640938,-3975.702880859375
203338,-137.3796844482422,-0.04579323157668114,-4006.9072265625
203438,-137.84075927734375,-0.04594692215323448,-4020.355224609375
203538,-138.42840576171875,-0.046142805367708206,-4037.4951171875
