timestamp,pid_attitude.yaw_outP,pid_attitude.yaw_outI,pid_attitude.yaw_outD
216867,-2.307281494140625,-2.614408016204834,0.0
216967,-1.8634531497955322,-2.6502490043640137,0.0
217067,-1.8079004287719727,-2.6818723678588867,0.0
217167,-0.1862214356660843,-2.6989381313323975,2.516066312789917
217267,0.413383424282074,-2.695394992828369,1.4316082000732422
217367,1.0869624614715576,-2.6860363483428955,2.4105684757232666
217467,1.0305558443069458,-2.6680519580841064,0.1430220752954483
217567,0.9051413536071777,-2.6534504890441895,-0.2808287441730499
217667,0.8738663792610168,-2.640022039413452,0.0
217767,0.41585657000541687,-2.6275627613067627,-0.9789891242980957
217867,-0.2891497313976288,-2.624225616455078,-4.957818031311035
217967,-1.7505594491958618,-2.642763614654541,-3.5263447761535645
218067,-3.467625141143799,-2.6844847202301025,-6.630188941955566
218167,-7.89206600189209,-0.002630688715726137,-230.18524169921875
218267,-23.31723976135254,-0.007772413548082113,-680.0861206054688
218367,9.143688201904297,0.003047896083444357,266.6908874511719
218467,25.0869083404541,0.008362303487956524,731.7014770507812
218569,23.944602966308594,0.007981534115970135,698.3842163085938
218669,23.07421112060547,0.007691404316574335,672.997802734375
218769,22.751018524169922,0.00758367357775569,663.5713500976562
218869,22.388160705566406,0.007462720386683941,652.9879760742188
218969,22.192455291748047,0.007397484965622425,647.2798461914062
219068,22.142051696777344,0.007380684372037649,645.809814453125
219168,22.072921752929688,0.007357641123235226,643.7935180664062
219267,21.88921356201172,0.007296405266970396,638.4353637695312
219367,21.779918670654297,0.007259972859174013,635.24755859375
219467,21.621522903442383,0.0072071747854352,630.627685546875
219567,21.48630142211914,0.007162101101130247,626.6837768554688
219667,21.3734130859375,0.007124471012502909,623.39111328125
219767,21.357280731201172,0.007119094021618366,622.9207153320312
219867,21.30336570739746,0.007101122289896011,621.34814453125
219967,21.324180603027344,0.007108060177415609,621.9552001953125
220067,21.41604232788086,0.007138680666685104,624.634521484375
220167,21.237279891967773,0.0070790937170386314,619.420654296875
220267,20.95879554748535,0.0069862655363976955,611.2981567382812
220367,20.906919479370117,0.00696897367015481,609.7850952148438
220467,20.927507400512695,0.006975836120545864,610.3856201171875
220567,20.843334197998047,0.006947778631001711,607.9305419921875
220667,20.901418685913086,0.006967139896005392,609.6246948242188
220767,20.968063354492188,0.006989354733377695,611.5684814453125
220867,21.097496032714844,0.007032498717308044,615.3435668945312
220967,21.195348739624023,0.00706511689350009,618.1976318359375
221067,21.128015518188477,0.007042672019451857,616.2337646484375
221167,21.03505516052246,0.00701168505474925,613.5223999023438
221267,21.030174255371094,0.007010058965533972,613.3800659179688
221367,20.992828369140625,0.006997609511017799,612.290771484375
221467,21.035816192626953,0.007011938840150833,613.5446166992188
221567,21.008575439453125,0.007002858445048332,612.7500610351562
221667,21.078649520874023,0.007026216946542263,614.7939453125
221767,21.1884765625,0.007062825374305248,617.9971313476562
221867,21.190752029418945,0.00706358440220356,618.0635375976562
221967,21.093425750732422,0.007031142245978117,615.224853515625
222067,21.0148983001709,0.007004966493695974,612.9345092773438
222167,20.993446350097656,0.006997815333306789,612.3087768554688
222267,21.004371643066406,0.0070014577358961105,612.6275024414062
222367,20.962373733520508,0.006987458094954491,611.4025268554688
222467,20.96416473388672,0.006988055072724819,611.4547119140625
222567,20.919296264648438,0.006973098963499069,610.1461181640625
222667,20.980979919433594,0.0069936602376401424,611.9451904296875
222767,21.024093627929688,0.00700099254027009,612.5867919921875
222867,21.0656795501709,0.007021893281489611,614.4155883789062
222967,21.03291893005371,0.007010973524302244,613.4600830078125
223067,21.04613494873047,0.007015378680080175,613.8455810546875
223167,0.03615617752075195,0.00026559404795989394,-0.8997200727462769
223267,0.20279932022094727,0.001818799995817244,-0.577366292476654
223367,1.1900138854980469,0.0165843665599823,-2.7060446739196777
223467,-1.599027156829834,0.015896623954176903,0.0
223567,-2.3953371047973633,-0.014614144340157509,0.1020967960357666
223667,-0.6835741996765137,-0.04122091457247734,0.0
223767,0.9970808029174805,-0.03528057783842087,-6.046992301940918
223867,1.3959674835205078,-0.013362795114517212,-5.754554271697998
223967,2.7988736629486084,0.01905820704996586,-1.214063048362732
224067,6.276733875274658,0.09437017142772675,0.0
224167,7.479758262634277,0.21167585253715515,-6.506949424743652
224267,5.7109503746032715,0.3229190409183502,0.0
224367,1.877596378326416,0.38413089513778687,0.0
224467,0.45243582129478455,0.394745796918869,2.751854419708252
224567,-0.30360668897628784,0.3956989645957947,-0.44530895352363586
224667,-1.4047205448150635,0.38061150908470154,0.8312888145446777
224767,-2.4124112129211426,0.3491643965244293,0.00850632693618536
224867,-3.0633296966552734,0.30342280864715576,2.5817408561706543
224967,-3.512906551361084,0.25043588876724243,0.0005006789579056203
225067,-3.760742664337158,0.19131247699260712,-1.2006803750991821
225167,-4.062407493591309,0.12682311236858368,0.2364143431186676
225267,-4.426787376403809,0.055920422077178955,0.10624825954437256
225367,-4.898522853851318,-0.021077053621411324,0.00046938651939854026
225467,-5.76279354095459,-0.10906447470188141,0.0
225567,-6.382540225982666,-0.20924228429794312,-4.7098870277404785
225667,-6.8135175704956055,-0.31778302788734436,-2.005469560623169
225767,-6.320311546325684,-0.43177592754364014,3.3648133277893066
225867,-6.464334011077881,-0.5340979695320129,0.0
225967,-6.671812534332275,-0.645876944065094,0.0
226067,-7.250146865844727,-0.7620980143547058,0.0
226167,-7.2518534660339355,-0.8798818588256836,-0.3000318706035614
226267,-6.751848220825195,-0.9967651963233948,1.0777531862258911
226367,-6.140046119689941,-1.1048598289489746,1.0205923318862915
226467,-5.6696672439575195,-1.2029138803482056,3.815851926803589
226567,-4.313488006591797,-1.2880568504333496,5.024699687957764
226667,-3.7531919479370117,-1.346457839012146,-7.267063617706299
226767,-4.612190246582031,-1.418481469154358,0.0
226867,-3.8958899974823,-1.488257884979248,0.14897285401821136
226969,-3.7185795307159424,-1.5537550449371338,0.34317371249198914
227069,-3.2856974601745605,-1.6127830743789673,0.0
227169,-2.694714307785034,-1.6625036001205444,0.0
227269,-1.8267242908477783,-1.702637791633606,0.0
227369,-1.1391773223876953,-1.7283333539962769,0.0
227469,-0.8555275797843933,-1.7443219423294067,0.753785252571106
227567,-1.1918673515319824,-1.7611134052276611,0.0
227667,-1.6803784370422363,-1.785203218460083,-0.04234909638762474
227767,-1.7270640134811401,-1.8142952919006348,1.7950592041015625
227867,-0.8658701777458191,-1.837111234664917,3.603994369506836
227967,0.06865285336971283,-1.8440228700637817,3.3460636138916016
228069,1.1169459819793701,-1.8346805572509766,0.0
228167,1.2988533973693848,-1.8146891593933105,0.0
228268,0.8583544492721558,-1.7966744899749756,0.0
228367,0.553912341594696,-1.7863637208938599,-0.00023078170488588512
228467,0.4326598048210144,-1.7769681215286255,-0.00020600855350494385
228567,0.6386094093322754,-1.7686548233032227,-0.00018123537302017212
228667,-0.25579771399497986,-1.764730453491211,-0.0001551583263790235
228767,-1.018485426902771,-1.7751147747039795,0.0
228867,-0.8550689220428467,-1.7925115823745728,0.0
228967,-1.9401826858520508,-1.8130093812942505,0.0
229067,-2.6517395973205566,-1.8508647680282593,-3.4115169048309326
229167,-3.4858880043029785,-1.901913046836853,-2.9248833656311035
229267,-3.1175765991210938,-1.9579159021377563,2.277953863143921
229367,-2.461496114730835,-2.003710985183716,0.0
229467,-2.0362589359283447,-2.041334867477417,0.0
229567,-2.2993173599243164,-2.0766358375549316,-1.8323912620544434
229667,-2.62080717086792,-2.117781400680542,-0.9493290185928345
229767,-2.4594886302948,-2.1625192165374756,2.478496551513672
229867,-2.5124006271362305,-2.2034642696380615,-0.377819687128067
229967,-2.4665069580078125,-2.245285987854004,0.5164660215377808
230067,-2.4103646278381348,-2.2857024669647217,0.31163614988327026
230167,-1.8637586832046509,-2.3228402137756348,0.0
230267,-1.1095658540725708,-2.348916530609131,1.1392481327056885
230367,-0.2634352147579193,-2.358668327331543,1.601016879081726
230467,0.03347327932715416,-2.3605313301086426,1.2818413972854614
230567,-0.05883859843015671,-2.361703395843506,-1.8159098625183105
230667,-0.5983808040618896,-2.3689398765563965,0.9391394853591919
230767,-1.598327875137329,-2.384816884994507,0.0
230867,-2.568341016769409,-0.0008561137365177274,-74.90994262695312
230967,-1.9708588123321533,-0.0006569529650732875,-57.483375549316406
231067,-6.410787105560303,-0.0021369291935116053,-186.9812774658203
231167,-18.25765609741211,-0.006085885688662529,-532.5149536132812
231267,55.7212028503418,0.018573734909296036,1625.2017822265625
231367,56.962188720703125,0.018987396731972694,1661.39697265625
231467,57.087623596191406,0.01902920752763748,1665.0555419921875
231567,57.201271057128906,0.01906709186732769,1668.370361328125
231667,57.27399444580078,0.019091332331299782,1670.4913330078125
231767,56.96432876586914,0.01898811012506485,1661.4595947265625
