timestamp,kalman.varZ,kalman.varPX,kalman.varPY,kalman.varPZ,kalman.varD0,kalman.varD1
174173,1.0000341035265592e-06,0.00023233263345900923,0.00026520458050072193,0.00021777910296805203,1.1668489605654031e-05,1.1326554158586077e-05
174273,1.119481225941854e-06,0.00023646447516512126,0.00025792644009925425,0.00023227948986459523,1.1574620657484047e-05,1.1397370144550223e-05
174373,1.0000719612435205e-06,0.00021785887656733394,0.00024755721096880734,0.00020761867926921695,1.1627412277448457e-05,1.1377591363270767e-05
174473,1.000005568130291e-06,0.00022584522957913578,0.00024290244618896395,0.00019573900499381125,1.1544908375071827e-05,1.1430329323047772e-05
174573,1.0000040902014007e-06,0.00020388886332511902,0.0002202364121330902,0.00021038262639194727,1.1302481652819552e-05,1.1165853720740415e-05
174673,9.999999974752427e-07,0.00013631906767841429,0.00014468534209299833,0.0001813515555113554,1.0080132597067859e-05,1.0007388482335955e-05
174773,9.999999974752427e-07,0.00011969888146268204,0.00012530319509096444,0.00018928346980828792,9.762511581357103e-06,9.39316760195652e-06
174873,1.0000010206567822e-06,0.00011401074880268425,0.00011110767809441313,0.00022176709899213165,1.0120047591044568e-05,9.167961252387613e-06
174973,1.0879385854423163e-06,0.00012135071301599964,0.00016142088861670345,0.00019432429689913988,1.0187328371102922e-05,9.461136869504116e-06
175073,1.1270153663645033e-06,0.00010101158841280267,0.0001108865108108148,0.00019564932154025882,9.560199941915926e-06,8.922843335312791e-06
175173,1.1708918918884592e-06,0.00010306031617801636,0.00010786677739815786,0.00020124617731198668,9.585093721398152e-06,8.977229299489409e-06
175273,1.1567764204301056e-06,0.00010884636867558584,0.0001105634291889146,0.00020464832778088748,9.744799172040075e-06,9.225022040482145e-06
175373,1.1218896815989865e-06,0.00011130227358080447,0.00011430516315158457,0.00018036799156107008,9.722790309751872e-06,9.2547015810851e-06
175473,1.1381482636352303e-06,0.00010630950418999419,0.0001078087734640576,0.00018661019566934556,9.606867934053298e-06,9.259028047381435e-06
