timestamp,posCtl.targetVX,posCtl.targetVY,posCtl.targetVZ,posCtl.targetX,posCtl.targetY,posCtl.targetZ
223090,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
223190,-0.006837129592895508,-0.001832917332649231,0.008464707061648369,1.5732054710388184,0.12109613418579102,0.028776250779628754
223290,-0.012640953063964844,0.005263656377792358,0.021275615319609642,1.5729368925094604,0.12453559786081314,0.030130697414278984
223390,-0.007319211959838867,0.003719896078109741,0.02954835630953312,1.5728371143341064,0.12579001486301422,0.03527989611029625
223490,-0.002628803253173828,0.00180073082447052,0.0551970936357975,1.573980450630188,0.1105671226978302,0.04897134378552437
223590,0.012614727020263672,0.0010347068309783936,0.09189943969249725,1.5745363235473633,0.10234733670949936,0.07388295978307724
223690,0.02372455596923828,-0.0022080838680267334,0.1733189821243286,1.5744719505310059,0.10333245247602463,0.11113431304693222
223790,0.02744269371032715,0.0029622167348861694,0.266634076833725,1.5746568441390991,0.1004757508635521,0.15970778465270996
223891,0.034697532653808594,0.006960064172744751,0.36941200494766235,1.5752419233322144,0.09084183722734451,0.21664217114448547
223990,0.037372589111328125,0.011733859777450562,0.47125881910324097,1.5755289793014526,0.08571714907884598,0.27752697467803955
224090,0.13011384010314941,-0.007186084985733032,0.5250735282897949,1.5753015279769897,0.08979689329862595,0.33730193972587585
224190,0.1386861801147461,-0.005427613854408264,0.6016960740089417,1.5757112503051758,0.08228879421949387,0.3911114037036896
224290,0.04275631904602051,0.047755442559719086,0.5652191042900085,1.5766353607177734,0.06211518123745918,0.4350818693637848
224393,-0.00732874870300293,0.05873511731624603,0.5606693625450134,1.5774116516113281,0.03751852363348007,0.46703776717185974
224493,0.041021108627319336,0.04633329063653946,0.4577071964740753,1.577585220336914,0.029291853308677673,0.4868721663951874
224593,0.028337478637695312,0.04146050289273262,0.4080471396446228,1.5776817798614502,0.02345259301364422,0.496567964553833
224690,0.021966218948364258,0.024337168782949448,0.38138535618782043,1.5777531862258911,0.017908725887537003,0.49964940547943115
224790,-0.0018019676208496094,0.022430799901485443,0.34766554832458496,1.5777932405471802,0.013727680779993534,0.49999892711639404
224891,0.010518074035644531,-0.004859739914536476,0.28763318061828613,1.5778048038482666,0.011019575409591198,0.4999677240848541
224991,0.007613182067871094,-0.010270141065120697,0.220643550157547,1.577703833580017,0.00883385818451643,0.4998685121536255
225091,0.002197265625,-0.009172526188194752,0.1819576621055603,1.5772432088851929,0.007690977770835161,0.49970391392707825
225191,-0.001188516616821289,-0.007445533759891987,0.14456519484519958,1.5760663747787476,0.006080033723264933,0.499480277299881
225291,-0.011946678161621094,-0.0013683736324310303,0.12376853078603745,1.5737245082855225,0.004441296216100454,0.4992055296897888
225391,-0.006848812103271484,-0.0191139355301857,0.16668131947517395,1.5697258710861206,0.0018886207835748792,0.49888893961906433
225490,-0.01590871810913086,-0.021364374086260796,0.18081553280353546,1.5635510683059692,-0.0019577539060264826,0.4985401928424835
225590,-0.10036802291870117,0.014221984893083572,0.08522127568721771,1.554695725440979,-0.004591378383338451,0.4981696903705597
225690,-0.19083547592163086,0.003164001740515232,0.06243526190519333,1.5426850318908691,-0.006949617061764002,0.497787743806839
225791,-0.0835721492767334,0.044687140733003616,-0.04813627898693085,1.527105689048767,-0.0029279589653015137,0.49740418791770935
225891,-0.08916115760803223,0.04916935786604881,-0.05955328047275543,1.5075489282608032,-0.0058157737366855145,0.49702879786491394
225990,-0.10848784446716309,0.044954098761081696,-0.03697514533996582,1.4837429523468018,-0.005758193321526051,0.49667036533355713
226090,-0.14345645904541016,0.033856041729450226,0.0058033764362335205,1.4554531574249268,-0.007327165454626083,0.4963369369506836
226190,-0.18868303298950195,0.017883796244859695,0.03132250905036926,1.4225672483444214,-0.007237821351736784,0.496035635471344
226290,-0.2337174415588379,-0.014592000283300877,0.0798075869679451,1.3850291967391968,-0.005041873548179865,0.4957723021507263
226390,-0.2837841510772705,-0.04266629368066788,0.11644238978624344,1.3428925275802612,-0.0024025114253163338,0.4955519139766693
226490,-0.39779043197631836,-0.030358396470546722,0.05430176109075546,1.3011400699615479,-0.00034650773159228265,0.4953933358192444
226590,-0.5133919715881348,-0.05803336203098297,0.0371285080909729,1.2507015466690063,0.00434987572953105,0.4952636957168579
226690,-0.4550817012786865,-0.018322957679629326,-0.05148032307624817,1.1963051557540894,0.005117276683449745,0.49518436193466187
226790,-0.4894390106201172,-0.011798560619354248,-0.041613586246967316,1.138334035873413,0.0031541483476758003,0.4951557219028473
226890,-0.5216729640960693,-0.00698255468159914,-0.027639217674732208,1.077211618423462,0.004673683550208807,0.49517694115638733
226990,-0.5565793514251709,-0.004767357371747494,-0.008766762912273407,1.0134592056274414,0.005110239144414663,0.4952462613582611
227090,-0.5980759859085083,-0.005883104167878628,0.006922148168087006,0.9476152062416077,0.006115020718425512,0.49536097049713135
227190,-0.6312881708145142,-0.004629678092896938,0.012576833367347717,0.8802995085716248,0.006832918617874384,0.4955175220966339
227290,-0.6638025045394897,-0.005097828805446625,0.004710979759693146,0.8121117949485779,0.008731819689273834,0.49571165442466736
227390,-0.6879585981369019,-0.0052660126239061356,-0.0011509135365486145,0.7437130808830261,0.00941375270485878,0.49593856930732727
227490,-0.7034053802490234,-0.005384769290685654,-0.001254066824913025,0.6757421493530273,0.00891146156936884,0.49619293212890625
227590,-0.7120951414108276,-0.0028225919231772423,-0.0030951499938964844,0.6088641285896301,0.007505216170102358,0.49646905064582825
227690,-0.7099438905715942,-0.000744970515370369,-0.0020516738295555115,0.5436525940895081,0.0059547279961407185,0.4967612028121948
227790,-0.7056983113288879,0.0043480051681399345,-0.013079792261123657,0.4806816279888153,0.005304374732077122,0.4970634877681732
227890,-0.6900793313980103,0.0057646846398711205,-0.02046145498752594,0.4204995632171631,0.005730333738029003,0.49737003445625305
227990,-0.6215579509735107,-0.00789513997733593,0.004663810133934021,0.3636259436607361,0.005835169926285744,0.49767518043518066
228090,-0.5750231146812439,-0.0020156875252723694,-0.00319865345954895,0.31045523285865784,0.005895826034247875,0.4979737102985382
228190,-0.556820273399353,-0.01232638768851757,0.03856329619884491,0.26136064529418945,0.005058072507381439,0.49826085567474365
228290,-0.5225468873977661,-0.01444094069302082,0.0358811616897583,0.2166290432214737,0.0039192382246255875,0.49853208661079407
228390,-0.4948286712169647,-0.009806506335735321,0.027855105698108673,0.1764156073331833,0.003128235461190343,0.49878397583961487
228490,-0.46154043078422546,-0.010724175721406937,0.007936634123325348,0.1408304125070572,0.002410477725788951,0.4990134835243225
228590,-0.438469260931015,-0.007451687008142471,-0.021943993866443634,0.10989753901958466,0.0019181602401658893,0.4992183446884155
228690,-0.4283694624900818,-0.00537429004907608,-0.06278243660926819,0.08352231234312057,0.001215982367284596,0.499397337436676
228790,-0.3988651931285858,-0.009922509081661701,-0.08559670299291611,0.06154213845729828,0.0007850989932194352,0.49954986572265625
228890,-0.2535299062728882,-0.05773399397730827,-0.006933026015758514,0.043702006340026855,0.00059032958233729,0.4996761977672577
228990,-0.17931874096393585,-0.0629541203379631,0.011637777090072632,0.029673287644982338,0.00028710937476716936,0.4997774362564087
229090,-0.12702268362045288,-0.07790374755859375,0.05479295551776886,0.019053811207413673,0.00014699636085424572,0.4998553991317749
229190,-0.08446091413497925,-0.07240475714206696,0.058486033231019974,0.011393332853913307,6.612132710870355e-05,0.4999126195907593
229290,-0.05438672751188278,-0.055319804698228836,0.04701472446322441,0.006199860014021397,4.441189594217576e-05,0.4999519884586334
229390,-0.032493121922016144,-0.040180664509534836,0.02923477441072464,0.002955495147034526,2.565639078966342e-05,0.49997690320014954
229490,-0.018210362643003464,-0.020072877407073975,0.012542184442281723,0.0011578567791730165,1.1320684279780835e-05,0.4999908208847046
229590,-0.01135807204991579,-0.0018317047506570816,0.010097797960042953,0.00032950707827694714,2.932867801064276e-06,0.49999740719795227
229690,-0.001530212932266295,0.005275366827845573,0.008778039366006851,5.224567939876579e-05,4.1121882077277405e-07,0.49999961256980896
229790,0.0032790752593427896,0.01398189552128315,0.011564183980226517,8.42991084937239e-06,-5.729560825784574e-09,0.4999999701976776
229890,0.011131194420158863,0.015879882499575615,0.010019201785326004,6.1890441429568455e-06,6.998289592274887e-08,0.4992815852165222
229990,0.018264707177877426,0.014217354357242584,-0.01659095659852028,6.189036866999231e-06,7.064841156534385e-08,0.48764413595199585
230090,0.025483429431915283,0.011426628567278385,-0.09819909930229187,6.189014584379038e-06,7.257618506173458e-08,0.4477199614048004
230190,0.029861215502023697,0.010098319500684738,-0.2447163462638855,6.188881798152579e-06,8.309467602884979e-08,0.37237468361854553
230290,0.03474375233054161,0.003697603475302458,-0.43397122621536255,6.188629868120188e-06,1.0008674422579134e-07,0.2709476351737976
230390,0.03524137660861015,0.0002723258803598583,-0.6070482134819031,6.188431598275201e-06,1.1162834567812752e-07,0.16476580500602722
230490,0.0311711635440588,-0.0036966316401958466,-0.705683171749115,6.188346560520586e-06,1.16177723441524e-07,0.07739561051130295
230590,0.0240882970392704,-0.007822169922292233,-0.6984535455703735,6.188402039697394e-06,1.1307276537309008e-07,0.023717299103736877
230690,0.023066049441695213,-0.0008514128858223557,-0.6184433698654175,6.188551651575835e-06,1.0444585996083333e-07,0.0029129567556083202
230790,0.018008384853601456,0.001922135939821601,-0.5047277212142944,6.188881798152579e-06,8.241286053589647e-08,6.632282747887075e-06
230890,0.0,0.0,0.0,6.188917723193299e-06,7.959528858236808e-08,3.003640813403763e-06
230990,0.0,0.0,0.0,6.188917723193299e-06,7.959528858236808e-08,3.003640813403763e-06
231090,0.0,0.0,0.0,6.188917723193299e-06,7.959528858236808e-08,3.003640813403763e-06
231190,0.0,0.0,0.0,6.188917723193299e-06,7.959528858236808e-08,3.003640813403763e-06
231290,0.0,0.0,0.0,6.188917723193299e-06,7.959528858236808e-08,3.003640813403763e-06
231390,0.0,0.0,0.0,6.188917723193299e-06,7.959528858236808e-08,3.003640813403763e-06
231490,0.0,0.0,0.0,6.188917723193299e-06,7.959528858236808e-08,3.003640813403763e-06
231590,0.0,0.0,0.0,6.188917723193299e-06,7.959528858236808e-08,3.003640813403763e-06
231690,0.0,0.0,0.0,6.188917723193299e-06,7.959528858236808e-08,3.003640813403763e-06
231790,0.0,0.0,0.0,6.188917723193299e-06,7.959528858236808e-08,3.003640813403763e-06
