timestamp,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,stabilizer.thrust,stabilizer.rtStab,stabilizer.intToOut
74216,0.8706523180007935,-4.907439231872559,0.2884029746055603,39341.48046875,996.6666259765625,591
74316,0.5720400214195251,-3.585829019546509,0.2528606951236725,39840.16015625,996.6666259765625,591
74416,0.19024191796779633,-1.8766722679138184,0.27716439962387085,40480.9453125,996.6666259765625,521
74516,-0.13880197703838348,-0.16501867771148682,0.34618526697158813,39098.50390625,996.6666259765625,514
74616,-0.7723067402839661,1.8900903463363647,0.34600532054901123,38196.7890625,996.6666259765625,511
74716,-1.0784763097763062,3.296560287475586,0.3533775508403778,40939.390625,996.6666259765625,509
74816,-0.9635657668113708,4.28136682510376,0.31639957427978516,42031.7421875,996.6666259765625,523
74916,-0.45120927691459656,3.0416457653045654,0.3528258204460144,42967.171875,996.6666259765625,517
75016,0.2908409833908081,1.3787798881530762,0.33076226711273193,44271.17578125,996.6666259765625,525
75116,0.49630478024482727,-0.24291984736919403,0.21122536063194275,41658.28515625,996.6666259765625,513
75216,0.5883761048316956,-0.6477628946304321,0.1245322972536087,39950.203125,996.6666259765625,513
75318,0.474853515625,0.01677754521369934,0.1111668199300766,38718.6796875,996.6666259765625,514
75416,0.3044569194316864,0.9093571305274963,0.09244218468666077,39704.4140625,996.6666259765625,520
75516,0.12011368572711945,1.9938900470733643,0.06184914708137512,41561.7734375,996.6666259765625,525
75617,0.02832150086760521,2.885030508041382,0.09478513896465302,41932.9296875,996.6666259765625,511
75717,0.02526148222386837,3.240650177001953,0.09000302851200104,40938.36328125,996.6666259765625,512
75817,0.014600411988794804,3.375143527984619,0.06760939955711365,41030.78125,996.6666259765625,518
75917,0.03551048785448074,3.445258617401123,0.12717759609222412,41237.296875,996.6666259765625,522
76016,-0.15677210688591003,3.3369200229644775,0.18154260516166687,41074.41015625,996.6666259765625,519
76116,-0.3239099085330963,3.1243107318878174,0.20107173919677734,41585.94921875,998.3333129882812,512
76216,-0.4408774673938751,2.9064040184020996,0.11141929775476456,41085.78125,998.3333129882812,521
76316,-0.36409780383110046,2.5043394565582275,0.027224872261285782,41261.0,998.3333129882812,752
76416,-0.46575143933296204,2.309229612350464,-0.04510079324245453,40834.62109375,998.3333129882812,735
76516,-0.27340346574783325,1.3533105850219727,0.022664237767457962,41404.359375,998.3333129882812,745
76616,-0.38944438099861145,1.4768257141113281,-0.10758771002292633,40806.546875,998.3333129882812,532
76716,-0.4263438880443573,1.550224781036377,-0.18423718214035034,39130.890625,994.9999389648438,518
76816,-0.03754280135035515,1.3304519653320312,0.06632954627275467,40334.62109375,994.9999389648438,524
76916,-0.45691022276878357,0.9630976915359497,0.33306869864463806,37180.02734375,994.9999389648438,522
77016,0.5934685468673706,-0.8323575258255005,0.5370774865150452,30157.58984375,994.9999389648438,510
77116,-1.938502550125122,1.61138117313385,0.5533276200294495,31641.658203125,994.9999389648438,511
77216,-0.6610877513885498,2.7050180435180664,0.29580438137054443,32880.18359375,994.9999389648438,519
77316,0.20674462616443634,-0.3843838572502136,-0.06816910952329636,40243.16015625,996.6666259765625,603
77416,0.4891957938671112,-1.1212252378463745,-0.1251370757818222,46933.421875,996.6666259765625,606
77516,2.3941941261291504,-0.42635729908943176,0.07336899638175964,0.0,996.6666259765625,561
77616,6.17871618270874,3.23779296875,0.1528855562210083,0.0,996.6666259765625,517
77716,12.426243782043457,15.619552612304688,0.6827276349067688,0.0,996.6666259765625,515
77816,0.962668776512146,0.1398027241230011,1.833846092224121,0.0,996.6666259765625,515
77916,0.61100172996521,-0.9423072338104248,3.154599905014038,0.0,996.6666259765625,532
78016,0.46728309988975525,-0.965741753578186,3.193619728088379,0.0,996.6666259765625,528
78116,0.26997795701026917,-0.9918125867843628,3.225835084915161,0.0,996.6666259765625,521
78216,-0.2925294041633606,-0.9417536854743958,3.2201743125915527,0.0,996.6666259765625,517
78316,-0.3799777030944824,-1.182273030281067,3.2289037704467773,0.0,996.6666259765625,519
78416,-0.4773807227611542,-0.9409019351005554,3.2277989387512207,0.0,996.6666259765625,515
78516,-0.38989904522895813,-0.8804746866226196,3.215019702911377,0.0,998.3333129882812,529
78616,-0.8652032613754272,-0.8630762100219727,3.203397512435913,0.0,998.3333129882812,524
78716,-0.39823591709136963,-0.8475556373596191,3.2113542556762695,0.0,998.3333129882812,518
78816,-0.4219614863395691,-0.8454041481018066,3.206387996673584,0.0,998.3333129882812,526
78916,-0.8762869834899902,-1.1890925168991089,3.1987109184265137,0.0,998.3333129882812,507
79016,-0.49268922209739685,-1.2614041566848755,3.225144863128662,0.0,998.3333129882812,506
79116,-0.4571441113948822,-1.2613826990127563,3.2341082096099854,0.0,996.6666259765625,514
79216,-0.5350344777107239,-1.2942516803741455,3.2517642974853516,0.0,996.6666259765625,529
79316,-1.0216094255447388,-1.015056848526001,3.238051176071167,0.0,996.6666259765625,518
79416,0.19667673110961914,-0.6044708490371704,3.213404417037964,0.0,996.6666259765625,523
79516,-0.37939441204071045,-0.9394815564155579,3.205453395843506,0.0,996.6666259765625,510
79616,-0.683521032333374,-0.9355459809303284,3.203639268875122,0.0,996.6666259765625,510
79716,-0.9269294142723083,-0.8077934384346008,3.192971706390381,0.0,996.6666259765625,516
79816,-0.8917380571365356,-1.0182795524597168,3.187751054763794,0.0,996.6666259765625,528
79916,-0.7690957188606262,-1.036760926246643,3.193714141845703,0.0,996.6666259765625,525
80016,-0.8953071236610413,-0.6993809342384338,3.192455768585205,0.0,996.6666259765625,525
80116,-0.3686268925666809,-0.7325512766838074,3.1747310161590576,0.0,996.6666259765625,520
80216,-0.6354671120643616,-0.9430539608001709,3.1856541633605957,0.0,996.6666259765625,515
80316,-0.8439174294471741,-0.8633720278739929,3.1669375896453857,0.0,996.6666259765625,514
80416,-0.5279775857925415,-0.8072173595428467,3.1710128784179688,0.0,996.6666259765625,565
80516,-0.6837181448936462,-1.1592384576797485,3.1846742630004883,0.0,996.6666259765625,563
80616,-0.14432580769062042,-1.1574413776397705,3.1984786987304688,0.0,996.6666259765625,578
80716,-0.16708531975746155,-0.6873738169670105,3.213402509689331,0.0,996.6666259765625,524
80819,-0.44306838512420654,-0.8341777324676514,3.204457998275757,0.0,996.0238037109375,537
80916,-0.6091617941856384,-0.790062665939331,3.202979326248169,0.0,996.0238037109375,515
81019,-0.4596422612667084,-1.0867915153503418,3.2094483375549316,0.0,996.0238037109375,547
81118,-0.3831850290298462,-1.0766661167144775,3.2155845165252686,0.0,996.0238037109375,517
81216,-0.3979276120662689,-0.877548098564148,3.2281835079193115,0.0,996.0238037109375,524
81319,-0.4322241544723511,-1.0704346895217896,3.206202268600464,0.0,996.0238037109375,516
81419,-0.8710967302322388,-1.1862037181854248,3.2115535736083984,0.0,996.6666259765625,573
81517,-0.5695746541023254,-1.428168773651123,3.2339487075805664,0.0,996.6666259765625,535
81619,0.012053584679961205,-1.4721101522445679,3.2653744220733643,0.0,996.6666259765625,564
81719,-0.019661881029605865,-1.3712425231933594,3.2853100299835205,0.0,996.6666259765625,509
81816,-0.3095603287220001,-1.2986496686935425,3.2868103981018066,0.0,996.6666259765625,530
81918,-0.1133960485458374,-1.4086307287216187,3.277359962463379,0.0,996.6666259765625,511
82019,-0.3234741985797882,-1.3498716354370117,3.2815611362457275,0.0,998.3333129882812,508
82116,-0.1466170698404312,-1.5142967700958252,3.280895471572876,0.0,998.3333129882812,517
82219,-0.46348443627357483,-1.1821378469467163,3.27311110496521,0.0,998.3333129882812,519
82316,-0.28455445170402527,-1.1846935749053955,3.2655224800109863,0.0,998.3333129882812,524
82416,-0.4385790526866913,-1.20876145362854,3.2547829151153564,0.0,998.3333129882812,539
82518,-0.8172492980957031,-1.5869896411895752,3.259457588195801,37323.21875,998.3333129882812,508
82618,-1.2271891832351685,-0.8467391133308411,3.272865056991577,36608.171875,996.6611328125,539
82716,-0.9652652144432068,-0.25988662242889404,2.9421608448028564,40816.71484375,996.6611328125,745
82816,2.1759612560272217,1.9093270301818848,2.9090559482574463,42681.16015625,996.6611328125,741
82916,2.2641265392303467,2.6355321407318115,3.140577554702759,36465.7890625,996.6611328125,523
83016,-0.9843279719352722,4.202754974365234,3.3263843059539795,38331.5390625,996.6611328125,522
83118,-0.8221807479858398,1.9366223812103271,3.0456185340881348,42338.37890625,996.6611328125,510
83218,-1.5694160461425781,0.5377485156059265,2.86506724357605,43659.05078125,996.6666259765625,520
83316,-1.0416579246520996,-2.2070870399475098,2.6731467247009277,43895.93359375,996.6666259765625,541
83418,-1.1252434253692627,-4.109931945800781,2.6065237522125244,43447.6015625,996.6666259765625,553
83518,-1.1084929704666138,-5.666245460510254,2.539233446121216,43323.62890625,996.6666259765625,752
83618,-0.841813325881958,-5.460546970367432,2.398993730545044,42617.80078125,996.6666259765625,745
83719,-0.4594273269176483,-2.9987878799438477,2.193268299102783,36378.73828125,996.0079956054688,749
83816,-0.048724543303251266,-5.156380653381348,1.7511863708496094,38663.8828125,996.0079956054688,606
83916,0.08556901663541794,-3.140629768371582,1.348098874092102,44094.0,996.0079956054688,517
84016,0.3531838655471802,-0.5667638778686523,1.1346224546432495,44923.80078125,996.0079956054688,508
84117,-0.2765595614910126,0.7808374166488647,0.8979686498641968,38881.43359375,996.0079956054688,601
84218,-2.248450517654419,5.440029144287109,0.971167802810669,38301.87890625,996.0079956054688,611
84317,-1.5109385251998901,7.245869159698486,0.7721589803695679,35253.2890625,998.3277587890625,604
84417,-0.5045226216316223,6.19943380355835,0.5959709286689758,38371.05078125,998.3277587890625,518
84517,0.594380259513855,4.646397113800049,0.5861967206001282,42628.2421875,998.3277587890625,515
84617,-0.04157375544309616,3.7490627765655518,0.6810410618782043,42977.5859375,998.3277587890625,524
84716,-1.11711585521698,2.120319128036499,0.7625761032104492,42082.41796875,998.3277587890625,525
84817,-0.73813396692276,0.20898650586605072,0.8275176286697388,40481.6484375,998.3277587890625,528
84916,0.21012578904628754,-0.9497262239456177,0.7928957939147949,43317.5703125,996.6611328125,519
85016,1.950667381286621,-2.234175205230713,0.7713966369628906,43614.45703125,996.6611328125,522
85116,2.442927837371826,-2.142512559890747,0.6940114498138428,38396.8359375,996.6611328125,534
85216,2.3770880699157715,1.9169281721115112,0.5160436034202576,39610.109375,996.6611328125,532
85316,1.9878218173980713,0.1613556295633316,0.442341148853302,36277.2734375,996.6611328125,510
85416,1.2719359397888184,-0.6483287215232849,0.4454667568206787,39551.46875,996.6611328125,509
85516,0.7645909190177917,-0.7929605841636658,0.3878477215766907,41674.7578125,994.9999389648438,523
85616,0.00017792405560612679,0.37551772594451904,0.4412715435028076,42787.93359375,994.9999389648438,531
85716,-0.7184200286865234,1.8839939832687378,0.5446006655693054,42151.49609375,994.9999389648438,524
85816,-1.156004548072815,3.0126712322235107,0.5360313653945923,41135.04296875,994.9999389648438,515
85916,-1.4597985744476318,3.8927807807922363,0.5442098379135132,41020.6640625,994.9999389648438,515
86016,-1.5365184545516968,4.282027721405029,0.4579979479312897,40835.71484375,994.9999389648438,509
86116,-1.4533432722091675,4.490616798400879,0.40526044368743896,41686.359375,998.3333129882812,523
86216,-1.3501160144805908,4.477930068969727,0.34346750378608704,41014.57421875,998.3333129882812,531
86316,-0.6868387460708618,3.875091075897217,0.2620203197002411,41848.80078125,998.3333129882812,528
86416,-0.36450275778770447,2.961505174636841,0.1918158233165741,41651.85546875,998.3333129882812,525
86516,0.31258252263069153,1.5437370538711548,0.14951063692569733,38406.96875,998.3333129882812,508
86616,-1.0939857959747314,2.6736302375793457,0.12929856777191162,39246.640625,998.3333129882812,520
86716,-0.8380569219589233,2.506337881088257,0.034093014895915985,39598.97265625,996.6666259765625,513
86816,-0.4883849620819092,1.3938162326812744,-0.07162651419639587,40566.015625,996.6666259765625,607
86916,-0.09626883268356323,0.6922036409378052,-0.07707493752241135,40988.796875,996.6666259765625,614
87018,0.3751821517944336,0.33427104353904724,-0.08969542384147644,40920.78125,996.6666259765625,528
87116,0.6498212218284607,0.13880199193954468,-0.0973021537065506,40768.3046875,996.6666259765625,520
87218,0.7561013698577881,0.16113638877868652,-0.06528215110301971,40419.59765625,998.0079956054688,521
87318,0.6174257397651672,0.1108655110001564,-0.024055976420640945,40429.07421875,998.0079956054688,507
87418,0.27794280648231506,0.14633888006210327,-0.024597862735390663,40522.60546875,998.0079956054688,507
87516,0.14904646575450897,-0.1321006566286087,0.006939988117665052,39736.23828125,998.0079956054688,527
87618,-0.01513710618019104,-0.34539708495140076,0.06039298325777054,40239.4375,998.0079956054688,591
87717,-0.23510313034057617,-0.9013007283210754,0.11565010249614716,40737.6171875,998.0079956054688,511
87816,-0.29802456498146057,-1.4778170585632324,0.05759028345346451,40095.46875,994.9832763671875,510
87918,-0.46466580033302307,-0.8645082712173462,-0.05494820699095726,40435.8671875,994.9832763671875,509
88016,-0.24513086676597595,-2.1399054527282715,-0.09789060056209564,40077.70703125,994.9832763671875,521
88117,-0.22157615423202515,-2.5318448543548584,-0.08335074782371521,38831.4140625,994.9832763671875,517
88218,0.16033419966697693,-2.628207206726074,-0.07002071291208267,41437.51953125,994.9832763671875,517
88318,0.397616982460022,-3.321765184402466,-0.00012878922279924154,40967.19921875,998.0079956054688,523
88418,0.5488268733024597,-3.899545669555664,0.027150025591254234,40892.17578125,998.0079956054688,508
88518,0.432599276304245,-3.812943935394287,-0.038393691182136536,40687.60546875,998.0079956054688,507
88618,0.2726043462753296,-3.292424440383911,-0.09143111854791641,40330.27734375,998.0079956054688,507
88717,0.05905577167868614,-2.7738983631134033,-0.13979379832744598,40511.05859375,998.0079956054688,528
88818,-0.14185456931591034,-2.1650307178497314,-0.1677030473947525,40740.83984375,998.0079956054688,518
88916,-0.08489492535591125,-1.8718074560165405,-0.05520977824926376,40880.36328125,996.655517578125,529
89017,-0.09029055386781693,-1.700843095779419,0.028612814843654633,40865.5078125,996.655517578125,510
89118,-0.23705333471298218,-1.3850023746490479,0.16683904826641083,40424.5625,996.655517578125,523
89217,-0.2341814488172531,-1.2989696264266968,0.1816474050283432,40527.2890625,996.655517578125,520
89317,-0.026060394942760468,-1.3958390951156616,0.25436073541641235,39748.78125,996.655517578125,516
89418,0.2680514454841614,-1.5950993299484253,0.2959948182106018,38428.40234375,996.0159912109375,532
89517,0.09712862968444824,-1.371811032295227,0.23437389731407166,35923.84765625,996.0159912109375,735
89617,-0.014296682551503181,-1.2260997295379639,0.16739100217819214,33322.08984375,996.0159912109375,739
89717,0.14642596244812012,-1.188025712966919,0.18261964619159698,33875.23828125,996.0159912109375,521
89817,0.0774068608880043,-0.9828527569770813,0.14964649081230164,36252.79296875,996.0159912109375,521
89917,0.33730679750442505,-0.5395323038101196,0.10580450296401978,39377.1328125,996.0159912109375,531
90018,0.46009743213653564,-0.0028058604802936316,0.12380336225032806,43385.0625,996.6666259765625,522
90117,0.20461252331733704,0.5741388201713562,0.3657490611076355,44853.68359375,996.6666259765625,522
90217,0.8864070177078247,0.13258451223373413,0.8234081864356995,0.0,996.6666259765625,513
90317,4.747766494750977,-0.28826650977134705,1.962347149848938,0.0,996.6666259765625,506
90417,-3.294584274291992,3.4517593383789062,-3.336245536804199,0.0,996.6666259765625,509
90517,-0.639826238155365,1.0287134647369385,-4.256500720977783,0.0,996.6666259765625,568
90617,-0.491454541683197,1.8447294235229492,-4.132714748382568,0.0,998.33056640625,562
90716,-0.37828731536865234,2.02712082862854,-4.088376998901367,0.0,998.33056640625,534
90817,-0.11835601925849915,1.890893578529358,-4.1109089851379395,0.0,998.33056640625,510
90917,-0.16036933660507202,1.5488981008529663,-4.141650676727295,0.0,998.33056640625,514
91016,-0.38289618492126465,1.7094818353652954,-4.082496166229248,0.0,998.33056640625,515
91117,-0.35840174555778503,1.7612829208374023,-4.088666915893555,0.0,998.33056640625,519
