timestamp,kalman.statePZ,kalman.stateD0,kalman.stateD1,kalman.stateD2,kalman.varX,kalman.varY
2166950,-0.20110690593719482,0.0,0.0,0.0,1.048057356456411e-06,1.046854322339641e-06
2167050,-0.12497327476739883,0.0,0.0,0.0,1.1742897640942829e-06,1.1703232303261757e-06
2167150,0.25992169976234436,0.0,0.0,0.0,1.543583721286268e-06,1.0988871963490965e-06
2167250,0.3017127215862274,0.0,0.0,0.0,1.6887300944290473e-06,1.1038808906960185e-06
2167350,0.20497630536556244,0.0,0.0,0.0,1.1055312825192232e-06,1.0188067562921788e-06
2167450,0.15725448727607727,0.0,0.0,0.0,1.0978793625326944e-06,1.0229229019387276e-06
2167553,0.3686527609825134,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2167650,0.3022627830505371,0.0,0.0,0.0,1.0322322623323998e-06,1.031511828841758e-06
2167753,0.20935729146003723,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2167853,0.39242783188819885,0.0,0.0,0.0,1.0000204611060326e-06,1.0000204611060326e-06
2167952,0.45777514576911926,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2168052,0.3828843832015991,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2168152,0.3387485146522522,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2168250,0.30211544036865234,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
2168350,0.26852861046791077,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
2168450,0.1539067029953003,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2168550,-0.03693932667374611,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
2168650,-0.042580604553222656,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
2168750,0.1654648631811142,0.0,0.0,0.0,1.8406070694254595e-06,1.769809841789538e-06
2168850,0.3490060269832611,0.0,0.0,0.0,3.6244778129912447e-06,1.1109739261883078e-06
2168950,0.20874594151973724,0.0,0.0,0.0,1.5467367120436393e-06,1.0297834478478762e-06
2169050,0.08017969131469727,0.0,0.0,0.0,1.0943307415800518e-06,1.019390651890717e-06
2169150,-0.032993998378515244,0.0,0.0,0.0,1.0956135838569026e-06,1.0249984825350111e-06
2169250,0.024053901433944702,0.0,0.0,0.0,1.0162732451135525e-06,1.0289547844877234e-06
2169350,-0.15984341502189636,0.0,0.0,0.0,1.0227954589936417e-06,1.0322786465621903e-06
2169450,-0.264682799577713,0.0,0.0,0.0,1.032928935273958e-06,1.0418235660836217e-06
2169550,-0.17023585736751556,0.0,0.0,0.0,1.031633132697607e-06,1.0385538189439103e-06
2169650,-0.035118892788887024,0.0,0.0,0.0,1.0339812206439092e-06,1.0408355137769831e-06
2169750,0.045779574662446976,0.0,0.0,0.0,1.035511900226993e-06,1.0424216725368751e-06
2169850,0.03754537180066109,0.0,0.0,0.0,1.0342077985114884e-06,1.0403991836938076e-06
2169950,0.04902983829379082,0.0,0.0,0.0,1.0344778047510772e-06,1.0400694918644149e-06
2170050,0.06369773298501968,0.0,0.0,0.0,1.0000046586355893e-06,1.0000046586355893e-06
2170150,0.014044633135199547,0.0,0.0,0.0,1.0000046586355893e-06,1.0000046586355893e-06
2170250,0.029881687834858894,0.0,0.0,0.0,1.0000048860092647e-06,1.0000048860092647e-06
2170350,0.03472801297903061,0.0,0.0,0.0,1.0669281209629844e-06,1.053753521773615e-06
2170450,-0.015654487535357475,0.0,0.0,0.0,2.6085997433256125e-06,1.1088463907071855e-06
2170550,0.19433531165122986,0.0,0.0,0.0,1.0000048860092647e-06,1.0000048860092647e-06
2170650,0.229434072971344,0.0,0.0,0.0,1.000021143227059e-06,1.000021143227059e-06
2170750,0.15960070490837097,0.0,0.0,0.0,1.000021143227059e-06,1.000021143227059e-06
2170850,0.016812335699796677,0.0,0.0,0.0,1.000021143227059e-06,1.000021143227059e-06
2170950,-0.05638226121664047,0.0,0.0,0.0,1.0000051133829402e-06,1.0000051133829402e-06
2171050,-0.07496154308319092,0.0,0.0,0.0,1.0000051133829402e-06,1.0000051133829402e-06
2171150,-0.03280440717935562,0.0,0.0,0.0,9.999999974752427e-07,9.999999974752427e-07
2171250,0.005839226301759481,0.0,0.0,0.0,1.0000213706007344e-06,1.0000213706007344e-06
2171350,0.023824114352464676,0.0,0.0,0.0,1.0000213706007344e-06,1.0000213706007344e-06
2171450,0.026406846940517426,0.0,0.0,0.0,1.0000651400332572e-06,1.0000651400332572e-06
2171550,0.014073092490434647,0.0,0.0,0.0,1.0000651400332572e-06,1.0000651400332572e-06
2171650,0.010623217560350895,0.0,0.0,0.0,1.0000213706007344e-06,1.0000213706007344e-06
2171750,0.0058924551121890545,0.0,0.0,0.0,1.0696151093725348e-06,1.0545491022639908e-06
2171850,0.03759302571415901,0.0,0.0,0.0,1.0716178167058388e-06,1.0565569255049923e-06
2171950,0.023900244385004044,0.0,0.0,0.0,1.0717538998505916e-06,1.0562283705439768e-06
2172050,-0.02302822656929493,0.0,0.0,0.0,1.0705560953283566e-06,1.0558356962064863e-06
2172150,-0.0009186431998386979,0.0,0.0,0.0,1.0613860013108933e-06,1.0562998795649037e-06
2172250,0.024710150435566902,0.0,0.0,0.0,1.0668485401765793e-06,1.0548204727456323e-06
2172350,0.06594432890415192,0.0,0.0,0.0,2.5181968794640852e-06,1.0920472277575755e-06
2172450,0.02962546795606613,0.0,0.0,0.0,4.051700670970604e-06,1.091626813831681e-06
2172550,-0.11792249977588654,0.0,0.0,0.0,1.0202048770224792e-06,1.0300919939254527e-06
2172650,-0.055134646594524384,0.0,0.0,0.0,1.0317701253370615e-06,1.0368908078817185e-06
2172750,0.051535625010728836,0.0,0.0,0.0,1.0454497214595904e-06,1.0437403261676081e-06
2172850,0.10479475557804108,0.0,0.0,0.0,1.0562150691839634e-06,1.049249817697273e-06
2172950,0.09870343655347824,0.0,0.0,0.0,1.0574551652098307e-06,1.0499368272576248e-06
2173050,0.059489671140909195,0.0,0.0,0.0,1.060905105987331e-06,1.050423179549398e-06
2173150,0.021733837202191353,0.0,0.0,0.0,1.0602159363770625e-06,1.048901140165981e-06
2173250,0.01506718061864376,0.0,0.0,0.0,1.0627977644617204e-06,1.0509151024962193e-06
2173350,0.01249442994594574,0.0,0.0,0.0,1.0633607416821178e-06,1.0508106242923532e-06
2173450,-0.020055582746863365,0.0,0.0,0.0,1.0528556231292896e-06,1.0438881190566462e-06
2173550,-0.046015623956918716,0.0,0.0,0.0,1.0516216661926592e-06,1.0488347470527515e-06
2173650,-0.12095633149147034,0.0,0.0,0.0,2.1481982912519015e-06,1.0868407116504386e-06
2173750,-0.30970919132232666,0.0,0.0,0.0,3.844243110506795e-06,1.0854923857550602e-06
2173850,-0.5461249351501465,0.0,0.0,0.0,3.887048023898387e-06,1.6200569916691165e-06
2173950,-0.7344099879264832,0.0,0.0,0.0,7.475530310330214e-06,5.340741154213902e-06
2174050,-0.8357552886009216,0.0,0.0,0.0,1.4830488908046391e-05,1.3008087080379482e-05
2174150,-0.7540755271911621,0.0,0.0,0.0,2.285079244757071e-05,2.1214313164819032e-05
2174250,-0.8240393400192261,0.0,0.0,0.0,1.1193077398274909e-06,1.0788585314003285e-06
2174350,-1.2866976261138916,0.0,0.0,0.0,1.0478853482709383e-06,1.076394596566388e-06
2174450,-0.7014108300209045,0.0,0.0,0.0,1.0443936844239943e-06,1.0916672863459098e-06
2174550,-0.17901678383350372,0.0,0.0,0.0,1.0212834240519442e-06,1.0165711046283832e-06
2174650,-0.07675343006849289,0.0,0.0,0.0,1.0250165587422089e-06,1.020141667140706e-06
2174750,-0.02802041545510292,0.0,0.0,0.0,1.0737123830040218e-06,1.0333268392059836e-06
2174850,-0.005021718796342611,0.0,0.0,0.0,1.0170774658035953e-06,1.020104491544771e-06
2174950,0.0007752462406642735,0.0,0.0,0.0,1.0269629910908407e-06,1.0218763009106624e-06
2175050,0.00041193250217474997,0.0,0.0,0.0,1.025423216560739e-06,1.0210185337200528e-06
2175150,-0.0016362089663743973,0.0,0.0,0.0,1.0257321036988287e-06,1.0209581660092226e-06
