timestamp,controller.roll,controller.rollRate,controller.yaw,controller.yawRate
1980024,0,0.9312736392021179,-0.0014613686362281442,-23.15253448486328
1980124,0,4.426839828491211,-0.001400659210048616,-24.78026580810547
1980224,1,8.373416900634766,-0.0013314166571944952,-21.647945404052734
1980324,1,4.244995594024658,-0.0012547787046059966,-20.356571197509766
1980424,0,-4.801336288452148,-0.001172210555523634,-18.14720916748047
1980524,0,-6.201896667480469,-0.0010851400438696146,-15.913776397705078
1980624,0,-5.778562068939209,-0.0009950179373845458,-16.472606658935547
1980724,0,-5.70593786239624,-0.0009032862144522369,-16.281890869140625
1980824,0,-5.173732757568359,-0.00081135134678334,-13.634071350097656
1980924,0,-4.330667495727539,-0.0007205624133348465,-13.424461364746094
1981024,0,-4.2622456550598145,-0.000632183684501797,-12.312621116638184
1981124,0,-3.8588249683380127,-0.0005473702913150191,-13.962162017822266
1981224,0,-4.238948345184326,-0.00046714796917513013,-12.034390449523926
1981324,0,2.707145929336548,-0.0003924010379705578,-15.08275032043457
1981424,-1,-6.921559810638428,-0.0003238400968257338,-11.97257137298584
1981524,-1,-3.37892484664917,-0.0002620080776978284,-12.57039737701416
1981624,-1,-3.6601555347442627,-0.00020732299890369177,-14.696073532104492
1981727,0,2.6489787101745605,-0.00015981819888111204,-18.231603622436523
1981824,-1,-3.274775266647339,-0.00011953492503380403,-15.120002746582031
1981926,-1,-2.7005014419555664,-8.627285569673404e-05,-15.178335189819336
1982026,0,1.228990077972412,-5.9640533436322585e-05,-15.967884063720703
1982126,0,-1.07662832736969,-3.909492079401389e-05,-15.566137313842773
1982226,0,-4.802884578704834,-2.3962860723258927e-05,-15.137748718261719
1982324,0,-7.600669860839844,-1.344623069599038e-05,-15.292684555053711
1982424,0,2.4110536575317383,-6.6807488110498525e-06,-16.060771942138672
1982524,0,4.379904747009277,-3.0617050015280256e-06,-18.072185516357422
1982624,0,-0.4589637219905853,-9.919497188093374e-07,-21.627727508544922
1982724,-7,-51.9713020324707,-1.9883293589373352e-07,-28.402931213378906
1982824,-3,2.8532724380493164,-1.7096834170615693e-08,-25.730018615722656
1982924,-2,3.4771060943603516,-1.2440864338714164e-08,-17.149574279785156
1983024,0,11.410921096801758,-1.2254284698087758e-08,-13.150099754333496
1983124,1,14.169219017028809,-1.1456106285834267e-08,-11.038382530212402
1983224,3,20.399362564086914,-9.786416121926322e-09,-10.613208770751953
1983324,4,15.312729835510254,-7.381184552457398e-09,-11.808927536010742
1983424,4,10.5645751953125,-4.716672385995935e-09,-12.066893577575684
1983524,3,2.7623260021209717,-2.387647191071096e-09,-10.870562553405762
1983624,0,-12.883713722229004,-8.35364499796043e-10,-9.886526107788086
1983726,-1,-19.55545997619629,-1.0983138010178806e-10,-11.041534423828125
1983826,-2,-10.971619606018066,-8.472846447886428e-13,-15.91049575805664
1983926,0,18.894920349121094,2.3424484729766846,-423.9878234863281
1984026,0,12.107722282409668,6.6298089027404785,-1200.008544921875
1984126,0,29.830829620361328,10.553125381469727,-1910.13671875
1984226,0,2.6801695823669434,11.003921508789062,-1991.731689453125
1984326,0,2.7764976024627686,11.13001823425293,-2014.555419921875
1984426,0,-4.202244758605957,11.209659576416016,-2028.970703125
1984524,0,-4.795089244842529,11.146621704101562,-2017.560791015625
1984624,0,-2.5828893184661865,11.0391206741333,-1998.102783203125
1984726,0,2.020522117614746,11.004335403442383,-1991.8065185546875
1984826,0,2.759812831878662,11.205179214477539,-2019.8671875
1984926,0,2.307565927505493,11.308361053466797,-2040.456787109375
1985025,0,0.12661577761173248,11.329980850219727,-2050.749267578125
1985125,0,2.9190099239349365,11.374639511108398,-2058.832275390625
1985224,0,-0.15063440799713135,11.31142807006836,-2047.3909912109375
1985324,0,-0.8193774223327637,11.197355270385742,-2026.743408203125
1985424,0,1.515572190284729,11.126166343688965,-2013.858154296875
1985524,0,1.6768577098846436,11.017513275146484,-1994.19189453125
1985624,0,1.9837843179702759,10.907546043395996,-1974.2877197265625
1985724,0,2.9255099296569824,11.147438049316406,-2017.70849609375
1985824,0,2.554194450378418,11.274934768676758,-2040.7857666015625
1985924,0,2.4240968227386475,11.341344833374023,-2052.80615234375
1986024,0,1.8185681104660034,11.379510879516602,-2059.714111328125
1986124,0,3.3752927780151367,11.415413856506348,-2066.212646484375
1986224,0,3.6145079135894775,11.425127029418945,-2067.970947265625
1986324,0,2.9499351978302,11.428332328796387,-2068.551025390625
1986424,0,2.242284059524536,11.439788818359375,-2070.62451171875
1986524,0,-0.3853773772716522,11.46161937713623,-2074.575927734375
1986624,0,-1.5318173170089722,11.479411125183105,-2077.796142578125
1986724,0,0.7615612745285034,11.427214622497559,-2068.3486328125
1986824,0,0.8289618492126465,11.358688354492188,-2055.945068359375
1986924,0,-1.026860237121582,11.245550155639648,-2035.4669189453125
1987024,0,-1.0060760974884033,11.130876541137695,-2014.7054443359375
1987124,0,2.368311882019043,11.145974159240723,-2017.8555908203125
1987224,0,1.9956073760986328,11.274015426635742,-2040.619140625
1987324,0,5.150667190551758,11.340550422668457,-2052.662109375
1987424,0,2.4274771213531494,11.382987976074219,-2060.34326171875
1987524,0,0.20266546308994293,11.420580863952637,-2067.14794921875
1987624,0,-0.13478624820709229,11.434146881103516,-2069.603515625
1987724,0,0.9413625001907349,11.45333480834961,-2073.076416015625
1987824,0,-0.4579117000102997,11.462589263916016,-2074.75146484375
1987924,0,-1.208680510520935,11.493309020996094,-2080.311767578125
1988024,0,-1.236804723739624,11.50703239440918,-2082.795654296875
1988124,0,-0.6549628376960754,11.507608413696289,-2082.89990234375
1988224,0,-0.12453150004148483,11.500595092773438,-2081.630615234375
1988324,0,6.74935245513916,11.482267379760742,-2078.313232421875
1988424,0,3.151446580886841,11.457632064819336,-2073.854248046875
1988524,0,1.358286738395691,11.45286750793457,-2072.991943359375
1988624,0,2.184194326400757,11.459888458251953,-2074.2626953125
1988724,0,5.230776309967041,11.441204071044922,-2070.880859375
1988824,0,3.331960916519165,11.432755470275879,-2069.3515625
1988924,0,-3.8394367694854736,11.442790031433105,-0.2618351876735687
1989024,0,-0.8318703174591064,11.419137001037598,-1.0960861444473267
1989124,1,12.496081352233887,11.295585632324219,-1.3803528547286987
1989224,0,7.457860469818115,10.977306365966797,-2.4094579219818115
1989324,1,17.296611785888672,10.390868186950684,-6.469183444976807
1989424,0,-15.914365768432617,9.506422996520996,-16.058914184570312
1989524,-1,-12.130148887634277,8.34542179107666,-23.83110809326172
1989624,-3,-13.93444538116455,6.978593349456787,-32.404388427734375
1989726,-3,-12.12026309967041,5.506587505340576,-39.46739196777344
1989824,-2,-3.9521613121032715,4.052488803863525,-42.414371490478516
1989926,-3,-11.381461143493652,2.7348053455352783,-41.8326416015625
1990026,-2,-1.060615062713623,1.6490955352783203,-39.256256103515625
1990125,-2,-1.3778212070465088,0.8514376282691956,-35.43495559692383
1990225,-1,2.1612091064453125,0.3482859432697296,-32.27789306640625
1990325,0,4.070774078369141,0.09576794505119324,-28.393474578857422
1990425,0,1.3260349035263062,0.011166117154061794,-27.11713981628418
1990525,0,2.283409595489502,6.680528167635202e-05,-27.815950393676758
1990625,0,1.859862208366394,-4.283925591153093e-05,-28.530529022216797
1990724,0,0.7262653112411499,-0.00012470729416236281,-27.2371826171875
1990824,0,-3.101269006729126,-0.00020609862986020744,-25.14464569091797
1990924,0,-5.325439929962158,-0.00028638108051382005,-23.5235595703125
1991024,0,-6.251469612121582,-0.00036508572520688176,-23.07912826538086
1991124,-2,-20.65863037109375,-0.0004413569113239646,-22.98728370666504
1991224,-3,-21.63215446472168,-0.000514392857439816,-22.9931583404541
1991324,-3,-10.70614242553711,-0.0005833820323459804,-24.268386840820312
1991424,-1,5.788395404815674,-0.0006475342670455575,-22.840791702270508
1991524,1,11.923904418945312,-0.0007061079377308488,-22.026424407958984
1991624,2,12.476107597351074,-0.0007584315608255565,-21.46347427368164
1991724,3,11.197694778442383,-0.0008039228268899024,-20.984867095947266
1991824,3,5.047211170196533,-0.0008421021630056202,-20.251747131347656
1991926,3,3.3622915744781494,-0.0008726031519472599,-19.667991638183594
1992026,4,9.12178897857666,-0.0008951802738010883,-19.80650520324707
1992124,3,-0.7466816902160645,-0.0009097120491787791,-22.4254207611084
1992224,-3,-24.87771987915039,-0.0009161990019492805,-24.65707015991211
1992325,-3,-21.543621063232422,-0.0009147848468273878,-23.70905876159668
1992425,-3,-4.82039213180542,-0.0009057022398337722,-20.767026901245117
1992525,-3,-2.353257656097412,-0.0008893106714822352,-20.35285758972168
1992625,0,12.696320533752441,-0.000866072834469378,-19.37717056274414
1992725,0,6.511069297790527,-0.0008365461835637689,-19.243122100830078
1992824,0,2.132551670074463,-0.0008013696642592549,-20.262306213378906
1992924,0,1.3691983222961426,-0.0007612521294504404,-19.62504768371582
1993024,0,2.0767078399658203,-0.0007169575546868145,-20.269498825073242
1993124,0,3.2524945735931396,-0.0006692900788038969,-22.242374420166016
1993224,0,1.1737977266311646,-0.0006190792191773653,-23.066852569580078
1993324,-1,-8.32694149017334,-0.0005671646213158965,-23.610027313232422
1993424,-1,-3.4533355236053467,-0.0005143794696778059,-23.022159576416016
1993524,-1,-1.064765453338623,-0.00046160179772414267,-22.04914665222168
1993624,-1,-2.8026320934295654,-0.00040947628440335393,-20.17508888244629
1993724,-1,-3.8158957958221436,-0.0003587931569200009,-19.20670509338379
1993824,0,6.239632606506348,-0.0003102166228927672,-20.238800048828125
1993924,0,-3.997657299041748,-0.00026433210587128997,-20.311349868774414
1994024,0,-3.388397216796875,-0.00022163822723086923,-19.6694278717041
1994124,-3,-22.22720718383789,-0.00018254380847793072,-18.899873733520508
1994224,-5,-27.08159637451172,-0.0001473482552682981,-18.58948516845703
1994324,-5,-9.761740684509277,-0.00011624934995779768,-17.402196884155273
1994424,-2,5.052165985107422,-8.932997297961265e-05,-17.15617561340332
1994524,0,18.32025146484375,-6.656480400124565e-05,-15.858609199523926
1994624,2,20.743112564086914,-4.782635733135976e-05,-14.955343246459961
1994724,7,31.461320877075195,-3.288350490038283e-05,-14.126248359680176
1994824,4,2.0248513221740723,-2.1405261577456258e-05,-16.412324905395508
1994924,2,-9.770328521728516,-1.3013269381190185e-05,-16.70517921447754
1995024,0,-14.80600357055664,-7.215629921120126e-06,-17.709928512573242
1995124,-1,-15.713376998901367,-3.527496573951794e-06,-19.72551727294922
1995224,-2,-12.699713706970215,-1.4232645071388106e-06,-15.003799438476562
1995324,-3,-9.548772811889648,-4.223998359975667e-07,-16.234142303466797
1995424,-2,-1.806471347808838,-6.827686860333415e-08,-12.600981712341309
1995524,-1,3.657231330871582,-2.1771420222194138e-09,-12.471444129943848
1995624,0,8.315239906311035,3.3972420432348827e-09,-12.331962585449219
1995724,0,9.148334503173828,3.323047392811418e-09,-8.622308731079102
1995824,0,10.368598937988281,3.060954156808293e-09,-7.804830074310303
1995924,1,7.857336521148682,2.559025213955124e-09,-8.745097160339355
1996024,1,5.90369176864624,1.8765224929495616e-09,-8.41286849975586
1996124,1,8.483247756958008,1.153695361466589e-09,-9.183634757995605
1996224,1,5.46773624420166,5.514045886556573e-10,-9.793391227722168
1996324,0,-1.1116018295288086,1.7448363587302396e-10,-9.955568313598633
1996424,0,-3.722256660461426,2.3258433373696263e-11,-5.070141792297363
1996524,-2,-14.414259910583496,6.163333596742246e-14,-13.506170272827148
1996624,0,-1.027091383934021,1.9799818992614746,-358.38067626953125
1996724,0,-43.4962043762207,6.766077041625977,-1224.67333984375
1996824,0,-142.48948669433594,4.111387729644775,-744.16943359375
1996924,0,22.001529693603516,-0.40077143907546997,72.5404281616211
1997024,0,20.82042694091797,0.20000208914279938,-36.200775146484375
1997124,0,19.126087188720703,0.21242307126522064,-38.448997497558594
1997224,0,16.98011016845703,0.20848391950130463,-39.62799835205078
1997324,0,14.467967987060547,0.19432774186134338,-35.176849365234375
1997424,0,14.640000343322754,0.1521688997745514,-25.640695571899414
1997524,0,14.991415977478027,0.14635561406612396,-27.648096084594727
